,Locality,Locality Latitude,Locality Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
397,Prenzlauer Berg,52.5398466,13.4285652,König Wie Kaiser,52.5427958544393,13.437182341656102,Office
398,Prenzlauer Berg,52.5398466,13.4285652,Li-Lo-He 9,52.53171961341255,13.435106481233198,Office
399,Prenzlauer Berg,52.5398466,13.4285652,compero AG,52.532197557122046,13.431600846166853,Office
400,Prenzlauer Berg,52.5398466,13.4285652,GameDuell Office,52.532108708139404,13.427515402907174,Office
401,Prenzlauer Berg,52.5398466,13.4285652,Salonmeister,52.53730352704821,13.419158289692032,Tech Startup
402,Prenzlauer Berg,52.5398466,13.4285652,GetYourGuide Germany,52.54393409912013,13.44054400920868,Office
403,Prenzlauer Berg,52.5398466,13.4285652,Mister Spex Office,52.5436832873744,13.441100761748277,Office
404,Prenzlauer Berg,52.5398466,13.4285652,Motor,52.530055,13.4336191,Office
405,Prenzlauer Berg,52.5398466,13.4285652,CEMVOGT CONSULTING (C5T.CO) HQ,52.543144218267884,13.41424385311618,Office
406,Weissensee,52.5546193,13.4630018,BVG Betriebshof Weißensee,52.55718753497381,13.466857547300805,Coworking Space
407,Weissensee,52.5546193,13.4630018,e-pixler,52.54947183879702,13.46654304163397,Tech Startup
408,Weissensee,52.5546193,13.4630018,BL Food Trading,52.561881,13.472082,Office
409,Weissensee,52.5546193,13.4630018,Techniker Krankenkasse,52.550293,13.459427022362624,Office
410,Weissensee,52.5546193,13.4630018,USUMA GmbH,52.549514,13.457683,Tech Startup
411,Weissensee,52.5546193,13.4630018,Webraumfahrer,52.549352,13.457041,Tech Startup
412,Weissensee,52.5546193,13.4630018,MARKETING://DEALER,52.545514,13.456812,Office
413,Weissensee,52.5546193,13.4630018,intive Kupferwerk,52.5479,13.451216,Office
414,Weissensee,52.5546193,13.4630018,Pils corp. Germany,52.556818949792344,13.458746458083283,Office
415,Weissensee,52.5546193,13.4630018,Karlus Steuerbüro,52.55629302742501,13.459157661547676,Office
416,Weissensee,52.5546193,13.4630018,ELWAS GmbH,52.549552,13.456788,Office
417,Weissensee,52.5546193,13.4630018,berlincoming - eventkoordination I guestrelation,52.55989048664391,13.4707510471344,Office
418,Weissensee,52.5546193,13.4630018,We Like That HQ Berlin,52.55141210172278,13.45555420285009,Office
419,Weissensee,52.5546193,13.4630018,virtualnights:media,52.549166195685586,13.45452850664547,Office
420,Weissensee,52.5546193,13.4630018,"Abgeordnetenbüro Stefanie Remlinger, MdA",52.546875,13.453312,Campaign Office
421,Weissensee,52.5546193,13.4630018,puls models,52.54810580177256,13.453954457206152,Office
422,Weissensee,52.5546193,13.4630018,elternforen.de Unternehmenszentrale,52.560816599999995,13.4773622,Office
423,Weissensee,52.5546193,13.4630018,ModernBeauty Unternehmenszentrale,52.56069564819336,13.477779388427734,Coworking Space
424,Weissensee,52.5546193,13.4630018,Navitas,52.561522,13.467611,Tech Startup
425,Blankenburg,52.593211,13.4541825,Aveon GmbH,52.59346798876833,13.450228901915418,Office
426,Blankenburg,52.593211,13.4541825,Nestor Services GmbH,52.59358597544796,13.450909086953853,Office
427,Blankenburg,52.593211,13.4541825,Modeinstitut Berlin GmbH,52.5940188730136,13.440896475738205,Office
428,Blankenburg,52.593211,13.4541825,GETEQ,52.59141118307287,13.447344610695664,Office
429,Blankenburg,52.593211,13.4541825,Optris,52.594704,13.438354,Office
430,Blankenburg,52.593211,13.4541825,Sonnenenschein Jobs,52.59680714401587,13.441672535725315,Coworking Space
431,Heinersdorf,52.5728248,13.4370149,DB Netz AG,52.57245083202044,13.42703104019165,Office
432,Heinersdorf,52.5728248,13.4370149,DB Casino,52.57211176298379,13.42752456665039,Corporate Cafeteria
433,Heinersdorf,52.5728248,13.4370149,Ilja Grzeskowitz - Motivation zur Veränderung,52.56778662179419,13.435620212099533,Office
434,Heinersdorf,52.5728248,13.4370149,Bedienraum 2,52.571448,13.42252,Tech Startup
435,Heinersdorf,52.5728248,13.4370149,HQ GeneTalk,52.570752,13.423026,Tech Startup
436,Karow,52.6150868,13.4862758,Leuendorff & Co.,52.614987756818564,13.48552297298611,Office
437,Karow,52.6150868,13.4862758,Wolter & Partner Immobilienges. bR,52.617637,13.484095,Office
438,Karow,52.6150868,13.4862758,Matzelworkz Office,52.618879,13.486433349999999,Office
439,Stadtrandsiedlung Malchow,52.5710194,13.4632849,Navitas,52.561522,13.467611,Tech Startup
440,Pankow,52.59766255,13.436351401882,Modeinstitut Berlin GmbH,52.5940188730136,13.440896475738205,Office
441,Pankow,52.59766255,13.436351401882,Aveon GmbH,52.59346798876833,13.450228901915418,Office
442,Pankow,52.59766255,13.436351401882,Druckerei Humburg,52.59055816212749,13.427708134427029,Office
443,Pankow,52.59766255,13.436351401882,Optris,52.594704,13.438354,Office
444,Pankow,52.59766255,13.436351401882,SWP Finanzen,52.598555675196586,13.428671299320419,Office
445,Pankow,52.59766255,13.436351401882,40Bits HQ,52.595071,13.428088,Tech Startup
446,Pankow,52.59766255,13.436351401882,Steuerbüro Bindernagel,52.590292872338736,13.431070491127752,Office
447,Pankow,52.59766255,13.436351401882,GETEQ,52.59141118307287,13.447344610695664,Office
448,Pankow,52.59766255,13.436351401882,Sonnenenschein Jobs,52.59680714401587,13.441672535725315,Coworking Space
449,Buch,52.6366724,13.4999292,BKK VBU,52.635314,13.495352,Office
450,Buch,52.6366724,13.4999292,Eckert & Ziegler,52.62800557564395,13.501563941791247,Office
451,Französisch Buchholz,52.6105131,13.4281104,HomeOffice,52.610479,13.41849,Office
452,Französisch Buchholz,52.6105131,13.4281104,The Story Of - Dreamfactory Headquarter,52.611066,13.419086,Tech Startup
453,Französisch Buchholz,52.6105131,13.4281104,Drucker,52.610546,13.418608,Office
454,Französisch Buchholz,52.6105131,13.4281104,Je-Ti Hausmeisterdienst,52.607094,13.425,Conference Room
455,Niederschönhausen,52.5858062,13.401397,net-haus GmbH,52.58414,13.402896,Office
456,Niederschönhausen,52.5858062,13.401397,helpten,52.581309495152915,13.404644402001216,Office
457,Niederschönhausen,52.5858062,13.401397,K3 Planungsgesellschaft mbH,52.5823355541812,13.395652234311738,Office
458,Niederschönhausen,52.5858062,13.401397,CANBOX GmbH,52.579764,13.396106,Office
459,Niederschönhausen,52.5858062,13.401397,VVO-Consult II,52.58269,13.411141,Office
460,Niederschönhausen,52.5858062,13.401397,emerge mag HQ,52.582481,13.411479,Office
461,Niederschönhausen,52.5858062,13.401397,tryst Beratungs- und Beteiligungs Gesellschaft mbH,52.579806,13.396194,Office
462,Niederschönhausen,52.5858062,13.401397,hotheaven AG,52.57987709038252,13.396271467208862,Office
463,Niederschönhausen,52.5858062,13.401397,alphasound,52.59064,13.414944,Office
464,Niederschönhausen,52.5858062,13.401397,ProBaStor,52.587085562094025,13.41645887007857,Tech Startup
465,Rosenthal,52.5983189,13.3755194,WWL,52.59355131005865,13.379331710002184,Office
466,Wilhelmsruh,52.5880115,13.3622059,IPG Büro Berlin,52.58495110808966,13.3652178803555,Office
467,Wilhelmsruh,52.5880115,13.3622059,Pankow Park STADLER,52.59037836645791,13.35799730871832,Office
468,Wilhelmsruh,52.5880115,13.3622059,VISUS Berlin,52.589906,13.352218,Office
469,Wilhelmsruh,52.5880115,13.3622059,Mostek Import Export GmbH,52.58378201219897,13.35562,Office
470,Wilhelmsruh,52.5880115,13.3622059,Vattenfall Europe Information Services,52.58252079389459,13.364000852156803,Office
471,Wilhelmsruh,52.5880115,13.3622059,Alstom Power Service GmbH,52.5870918744564,13.355665504932404,Office
472,Wilhelmsruh,52.5880115,13.3622059,gegessenwirdimmer,52.586641,13.354863,Tech Startup
473,Wilhelmsruh,52.5880115,13.3622059,Bürgeramt Märkisches Viertel,52.59790818744091,13.352257031738304,Office
474,Wilhelmsruh,52.5880115,13.3622059,mfe. Event Coach,52.585213,13.364109,Advertising Agency
475,Charlottenburg,52.515747,13.3096834,Staatsballett Berlin,52.51173443643776,13.307943099708327,Office
476,Charlottenburg,52.515747,13.3096834,MBition,52.519817,13.319184,Office
477,Charlottenburg,52.515747,13.3096834,Stayfriends,52.51730466452849,13.327368192466126,Office
478,Charlottenburg,52.515747,13.3096834,DAI-Labor Kitchen,52.513132405486,13.320191135040387,Corporate Cafeteria
479,Charlottenburg,52.515747,13.3096834,Carmeq (Salzufer),52.516793,13.327089,Office
480,Charlottenburg,52.515747,13.3096834,Eight Floors,52.517126773405465,13.324175302848925,Office
481,Charlottenburg,52.515747,13.3096834,Bosch Service Solutions,52.509867793201174,13.299250602722168,Office
482,Charlottenburg,52.515747,13.3096834,Myhammer HQ,52.517994,13.32481,Tech Startup
483,Charlottenburg,52.515747,13.3096834,Publicis Pixelpark,52.504771054379795,13.313070347213188,Advertising Agency
484,Charlottenburg,52.515747,13.3096834,Deutsche Bundesbank,52.51252601930838,13.314852819009142,Bank
485,Charlottenburg,52.515747,13.3096834,Medical Fly GmbH,52.51670174205467,13.303604167412976,Office
486,Charlottenburg,52.515747,13.3096834,Strato AG,52.52421855289961,13.322424534802419,Office
487,Charlottenburg,52.515747,13.3096834,T-Labs Sputnik,52.51295563776366,13.321709452390644,Conference Room
488,Charlottenburg,52.515747,13.3096834,Strato Customer Service GmbH,52.524041,13.321502,Office
489,Charlottenburg,52.515747,13.3096834,Haus der Wirtschaft,52.511562736056966,13.317870492931142,Trade School
490,Charlottenburg,52.515747,13.3096834,Radio ENERGY,52.51111975702141,13.322702311833666,Radio Station
491,Charlottenburg,52.515747,13.3096834,EIT Digital Co-Location Center Berlin,52.51280664823294,13.320082026141598,Office
492,Charlottenburg,52.515747,13.3096834,GRAVIS Zentrale,52.51395786124593,13.320760227178534,Office
493,Charlottenburg,52.515747,13.3096834,Spree One,52.51988,13.319568,Office
494,Charlottenburg,52.515747,13.3096834,Barkow Leibinger Architekten,52.51006,13.310718,Office
495,Charlottenburg,52.515747,13.3096834,Testo Se & Co. Kgaa Software Solution Center Berlin,52.518264,13.324721,Office
496,Charlottenburg,52.515747,13.3096834,Candor Beratungsgesellschaft mbH,52.516581,13.305703,Office
497,Charlottenburg,52.515747,13.3096834,Robert Bosch GmbH,52.51078849036716,13.299572467803953,Office
498,Charlottenburg,52.515747,13.3096834,Mobility Media,52.50997165674249,13.29966620696587,Tech Startup
499,Charlottenburg,52.515747,13.3096834,DAI Büro Systemtechnik,52.51277996860409,13.320599341375567,Tech Startup
500,Charlottenburg,52.515747,13.3096834,Kantine im Atrium,52.525842214915656,13.314238911189138,Corporate Cafeteria
501,Charlottenburg,52.515747,13.3096834,Eins - Centre For Entrepreneurship Der Tu Berlin,52.512156,13.323076,College Technology Building
502,Charlottenburg,52.515747,13.3096834,ORACLE Deutschland,52.516441,13.327117,Office
503,Charlottenburg,52.515747,13.3096834,"gmp Architekten von Gerkan, Marg und Partner",52.511144798210196,13.322695618807826,Office
504,Charlottenburg,52.515747,13.3096834,Crealytics,52.518059,13.323875,Tech Startup
505,Charlottenburg,52.515747,13.3096834,Weber EMEA HQ,52.51925,13.324785,Office
506,Charlottenburg,52.515747,13.3096834,gmp arkitekten,52.511121,13.322782,Office
507,Charlottenburg,52.515747,13.3096834,Market Logic Software AG,52.518417,13.325564,Office
508,Charlottenburg,52.515747,13.3096834,Telekom Innovation Laboratories (T-Labs),52.51286289524229,13.32026983019158,Office
509,Charlottenburg,52.515747,13.3096834,Berlin Economics,52.509917,13.298535,Office
510,Charlottenburg,52.515747,13.3096834,Deutscher Tonkünstlerverband,52.509383,13.301161,Office
511,Charlottenburg,52.515747,13.3096834,Spes TEL1314,52.51278370650144,13.320738444036936,Conference Room
512,Charlottenburg,52.515747,13.3096834,GRAVIS Muhammad Ali,52.513748124494704,13.321033378083197,Conference Room
513,Charlottenburg,52.515747,13.3096834,IAV GmbH Berlin,52.52323374838892,13.320384862226774,Office
514,Charlottenburg,52.515747,13.3096834,T-Systems International GmbH,52.52316897471485,13.321567045388791,Office
515,Charlottenburg,52.515747,13.3096834,ProvenExpert.com | Expert Systems AG,52.522972,13.314667,Tech Startup
516,Charlottenburg,52.515747,13.3096834,Carmeq,52.52347963256728,13.320001412190502,Office
517,Charlottenburg,52.515747,13.3096834,MetaHaus,52.50474417305348,13.313136162939383,Coworking Space
518,Charlottenburg,52.515747,13.3096834,Erfolgsritter,52.50857555059148,13.314935986906432,Office
519,Charlottenburg,52.515747,13.3096834,Ferchau Engineering GmbH,52.523724,13.321978,Office
520,Charlottenburg,52.515747,13.3096834,EW 214,52.510416,13.324153,Coworking Space
521,Charlottenburg,52.515747,13.3096834,Conversion One GmbH,52.510987,13.298168,Tech Startup
522,Charlottenburg,52.515747,13.3096834,MetaDesign,52.504771965671345,13.313321511440165,Office
523,Wilmersdorf,52.4871152,13.3203298,Vestas Deutschland GmbH (Niederlassung Berlin),52.486638,13.321001,Office
524,Wilmersdorf,52.4871152,13.3203298,ITDZ,52.48647254881455,13.31849518734285,Office
525,Wilmersdorf,52.4871152,13.3203298,Cornelsen Verlag Haus 2,52.48365042141881,13.319832942405892,Office
526,Wilmersdorf,52.4871152,13.3203298,MOVACT,52.4890543042318,13.321078903797355,Tech Startup
527,Wilmersdorf,52.4871152,13.3203298,Deutsche Rentenversicherung Bund,52.49187169010567,13.312112332566468,Office
528,Wilmersdorf,52.4871152,13.3203298,Drees & Sommer,52.487880136365234,13.330804845360822,Office
529,Wilmersdorf,52.4871152,13.3203298,Simplify Berlin,52.49344,13.323852,Office
530,Wilmersdorf,52.4871152,13.3203298,Deutsche Rentenversicherung Bund,52.49118706961356,13.309579580536232,Office
531,Wilmersdorf,52.4871152,13.3203298,DRV Bund Wallenbergstrasse,52.483198,13.311607,Office
532,Wilmersdorf,52.4871152,13.3203298,HAVANA Club,52.484475659591425,13.308241946723562,Office
533,Wilmersdorf,52.4871152,13.3203298,Franell Consulting GmbH,52.493918,13.319852,Office
534,Wilmersdorf,52.4871152,13.3203298,D&CO,52.483183129062084,13.319660268040336,Office
535,Wilmersdorf,52.4871152,13.3203298,PayPal CS Center Wilmersdorf,52.48636196618185,13.329210102330563,Office
536,Wilmersdorf,52.4871152,13.3203298,Happold Ingenieurbüro,52.489517,13.321962,Coworking Space
537,Wilmersdorf,52.4871152,13.3203298,DRV Bund Logistikzentrum,52.49059852392944,13.304796729008768,Distribution Center
538,Wilmersdorf,52.4871152,13.3203298,Eurotax Steuerberatung,52.48763624106517,13.33073319868987,Office
539,Wilmersdorf,52.4871152,13.3203298,digitaleheimat GmbH,52.493453131884365,13.32335081728222,Office
540,Wilmersdorf,52.4871152,13.3203298,Kulturabteilung der Botschaft Saudi Arabien,52.49431307933809,13.330938680341745,Embassy / Consulate
541,Wilmersdorf,52.4871152,13.3203298,Schottler & Simon GmbH,52.491922933921124,13.317850949914613,Office
542,Wilmersdorf,52.4871152,13.3203298,Existentia Unternehmensberatung,52.49054005361178,13.323062182864335,Office
543,Wilmersdorf,52.4871152,13.3203298,ISSP Energy GmbH,52.496309,13.323019,Office
544,Wilmersdorf,52.4871152,13.3203298,LAB e.V.,52.490817,13.3332,Office
545,Wilmersdorf,52.4871152,13.3203298,Berliner Wasserbetriebe,52.488804880640224,13.304804000730043,Office
546,Wilmersdorf,52.4871152,13.3203298,LOOKMAG Redaktion,52.49741510048347,13.324259863044363,Tech Startup
547,Wilmersdorf,52.4871152,13.3203298,Qiez,52.49265280777363,13.331225539033122,Tech Startup
548,Wilmersdorf,52.4871152,13.3203298,CarJump,52.49484606406774,13.32370863310719,Tech Startup
549,Wilmersdorf,52.4871152,13.3203298,Cornelsen Verlag Haus 3,52.488432,13.322327,Office
550,Wilmersdorf,52.4871152,13.3203298,T+R Dialog,52.48655595686793,13.315942595593917,Office
551,Wilmersdorf,52.4871152,13.3203298,Lumani 10.7 GmbH,52.4954550658869,13.318434812752388,Office
552,Wilmersdorf,52.4871152,13.3203298,MacCreative,52.47735111191565,13.321832390776484,Office
553,Wilmersdorf,52.4871152,13.3203298,BANKINGCLUB,52.49338318996514,13.32280337063615,Office
554,Wilmersdorf,52.4871152,13.3203298,ES und BT Gerüstbau,52.482469,13.31798,Office
555,Wilmersdorf,52.4871152,13.3203298,die eventagenten,52.49362765778269,13.324605325153051,Office
556,Wilmersdorf,52.4871152,13.3203298,What's Your Game? Office,52.48147656006956,13.324387418594963,Office
557,Wilmersdorf,52.4871152,13.3203298,Impuls AG Berlin I,52.4880337940829,13.330716885695846,Office
558,Wilmersdorf,52.4871152,13.3203298,Springer Science+Business Media,52.478537389627334,13.311750653451165,Office
559,Wilmersdorf,52.4871152,13.3203298,The Office,52.48713725166705,13.330744788901,Coworking Space
560,Wilmersdorf,52.4871152,13.3203298,Gold Inn Headquarter,52.48769610801039,13.330345597640077,Coworking Space
561,Wilmersdorf,52.4871152,13.3203298,RBB,52.49043707431892,13.303871715812301,Office
562,Wilmersdorf,52.4871152,13.3203298,Mönning & Georg Imsolvenzverwaltung,52.49520151741059,13.319099421051884,Office
563,Wilmersdorf,52.4871152,13.3203298,FAZIT Marketing,52.49509,13.324682,Office
564,Wilmersdorf,52.4871152,13.3203298,guido consmuller Steuerberater,52.49620819091797,13.32459545135498,Campaign Office
565,Wilmersdorf,52.4871152,13.3203298,niiu - office,52.479197,13.3102,Tech Startup
566,Schmargendorf,52.4789022,13.2929962,hypr,52.4738638640421,13.29599242271003,Office
567,Schmargendorf,52.4789022,13.2929962,Güntsche & Partner Kanzlei,52.483298,13.280835,Office
568,Schmargendorf,52.4789022,13.2929962,Deloitte Digital Studio,52.48620756974179,13.29814085830449,Design Studio
569,Schmargendorf,52.4789022,13.2929962,Bodenkontor Liegenschaften,52.483055,13.292403,Office
570,Schmargendorf,52.4789022,13.2929962,Arena Synchron,52.485635325411984,13.299454251955574,Office
571,Schmargendorf,52.4789022,13.2929962,McPaper AG,52.485681160005754,13.297491073608398,Office
572,Schmargendorf,52.4789022,13.2929962,Deloitte Analytics Institute,52.485798761562414,13.297619819641113,Office
573,Schmargendorf,52.4789022,13.2929962,Miss Golightly's Office,52.473486,13.291065,Office
574,Schmargendorf,52.4789022,13.2929962,Serfides,52.47912287241903,13.286471676305286,Conference Room
575,Schmargendorf,52.4789022,13.2929962,Cornelsen Verlag Haus 5,52.47939101571852,13.304099,Office
576,Schmargendorf,52.4789022,13.2929962,Deutsche Wohnen AG,52.475523974784046,13.30495774912828,Office
577,Schmargendorf,52.4789022,13.2929962,Feimann Engineering,52.4807618531555,13.285367735811375,Office
578,Schmargendorf,52.4789022,13.2929962,ICUnet.AG,52.48676,13.297322,Office
579,Schmargendorf,52.4789022,13.2929962,OPAL Filmproduktion,52.48592493599547,13.2970394924847,Office
580,Schmargendorf,52.4789022,13.2929962,Cornelsen Verlag,52.47417235299786,13.300050389890629,Office
581,Schmargendorf,52.4789022,13.2929962,BSR Kantine,52.47964059060091,13.309013843536377,Corporate Cafeteria
582,Schmargendorf,52.4789022,13.2929962,Die Wohnkompanie,52.476895,13.30553,Office
583,Schmargendorf,52.4789022,13.2929962,Rolf Budde Musikverlag,52.48675262923766,13.297834396362305,Office
584,Schmargendorf,52.4789022,13.2929962,Malta-Tours.de,52.475166,13.291982,Office
585,Schmargendorf,52.4789022,13.2929962,VERKA Kirchliche Pensionskasse VVaG,52.474031,13.286772,Office
586,Schmargendorf,52.4789022,13.2929962,SourcePark,52.485229,13.296688,Office
587,Schmargendorf,52.4789022,13.2929962,tv-connexion GmbH,52.48357081196343,13.282417058944702,Office
588,Schmargendorf,52.4789022,13.2929962,VDS HQ,52.487165,13.299791416666666,Office
589,Schmargendorf,52.4789022,13.2929962,De Russ Events,52.472657178084965,13.277022858109017,Office
590,Grunewald,52.4873475,13.2637538,BerlinPlakat,52.48730451734477,13.263623822140996,Office
591,Grunewald,52.4873475,13.2637538,HR Group,52.48977,13.267896,Office
592,Grunewald,52.4873475,13.2637538,Patrick Hellmann Schlosshotel,52.48019494524599,13.274417813491823,Hotel
593,Grunewald,52.4873475,13.2637538,Wissenschaftskolleg zu Berlin,52.491560614296944,13.276107442742516,Office
594,Grunewald,52.4873475,13.2637538,FLIGHTSIMTECH,52.48065903183165,13.273959828559835,Office
595,Grunewald,52.4873475,13.2637538,Patzer Verlag,52.48251243283219,13.262845092644152,Office
596,Grunewald,52.4873475,13.2637538,W.A.F. Werbegesellschaft mbH,52.48327457910311,13.260339132549332,Advertising Agency
597,Grunewald,52.4873475,13.2637538,Im Büro,52.481297576663486,13.263941506756474,Office
598,Grunewald,52.4873475,13.2637538,CK Hospitality Advisors,52.482595,13.269022,Coworking Space
599,Grunewald,52.4873475,13.2637538,RA Sorg,52.4825439453125,13.275723457336426,Office
600,Grunewald,52.4873475,13.2637538,Friends&Co,52.491875,13.282468,Office
601,Grunewald,52.4873475,13.2637538,NOCTUA Business Solutions Unternehmergesellschaft (haftungsbeschränkt),52.48974476484747,13.276505470275879,Office
602,Westend,52.5133992,13.2558416,Struktur hilft - im Alter - zu Hause -im Büro,52.51778,13.253935,Office
603,Westend,52.5133992,13.2558416,Entertainment Relations Berlin,52.51522741732994,13.244152133740965,Office
604,Westend,52.5133992,13.2558416,Jörg Heidemann Steuerberatungsgesellschaft mbH,52.513615,13.265024,Office
605,Westend,52.5133992,13.2558416,TOP Sportmarketing,52.517393,13.248996,Office
606,Westend,52.5133992,13.2558416,Sector 7 Digital Lab,52.5161068,13.2596873,Tech Startup
607,Westend,52.5133992,13.2558416,Online Now! GmbH,52.51131176405107,13.269086212211953,Office
608,Westend,52.5133992,13.2558416,Zepter und Krone GmbH,52.5079130613356,13.241550762660944,Office
609,Westend,52.5133992,13.2558416,webvitamin,52.51495785375141,13.261533991908538,Office
610,Westend,52.5133992,13.2558416,BGI Borchert GeoInfo,52.5165081342206,13.258395195007324,Office
611,Westend,52.5133992,13.2558416,Mad Skills HQ,52.51117736395835,13.263073394891732,Office
612,Westend,52.5133992,13.2558416,D+S Berlin,52.509222,13.263633,Office
613,Westend,52.5133992,13.2558416,office,52.52038275538906,13.245548529649009,Office
614,Westend,52.5133992,13.2558416,Continua Unternehmensentwicklung,52.510548,13.266528,Office
615,Westend,52.5133992,13.2558416,BDL,52.510586917083096,13.267700873203935,Office
616,Westend,52.5133992,13.2558416,CalPlus,52.509007,13.261284,Office
617,Westend,52.5133992,13.2558416,Strabag Residential Property Services,52.50901,13.263502,Office
618,Westend,52.5133992,13.2558416,NEWSTAND gGmbH Management Akademie Berlin,52.5094108581543,13.267647743225098,Office
619,Westend,52.5133992,13.2558416,begehungen.de GmbH,52.515711607437346,13.259714841842651,Office
620,Westend,52.5133992,13.2558416,alcanda HQ,52.50870435029436,13.240124270666412,Office
621,Westend,52.5133992,13.2558416,Sportjugend im LSB e.V.,52.519971076083245,13.24514082526027,Office
622,Westend,52.5133992,13.2558416,HerthaTV-Redaktion,52.51987362691926,13.24452817440033,Office
623,Westend,52.5133992,13.2558416,JT Touristik,52.52201930041054,13.260834020864108,Office
624,Westend,52.5133992,13.2558416,Henryk Gollasch Hausverwaltungen,52.517995,13.260392,Office
625,Westend,52.5133992,13.2558416,acropol,52.508982852252814,13.26383847840722,Office
626,Charlottenburg-Nord,52.5405253,13.2962663,si:kei's dev-zone,52.536787,13.29871,Tech Startup
627,Charlottenburg-Nord,52.5405253,13.2962663,Kantine,52.531765,13.298166,Corporate Cafeteria
628,Charlottenburg-Nord,52.5405253,13.2962663,Erda Berlin Office,52.540284,13.281967,Office
629,Charlottenburg-Nord,52.5405253,13.2962663,TNT,52.544387945824504,13.308148800598087,Office
630,Charlottenburg-Nord,52.5405253,13.2962663,Carl Zeiss Meditec,52.531988,13.298833,Office
631,Charlottenburg-Nord,52.5405253,13.2962663,UPG | PayCo,52.54285413283386,13.288735941596505,Tech Startup
632,Halensee,52.4972262,13.2929986,Young Digitals Berlin,52.49778689005191,13.293444314467225,Office
633,Halensee,52.4972262,13.2929986,quirin bank AG,52.49692401502804,13.287453729308742,Office
634,Halensee,52.4972262,13.2929986,IVD Berlin-Brandenburg,52.498479,13.295966,Office
635,Halensee,52.4972262,13.2929986,Bärlin Housing GmbH,52.49717991866909,13.291721264602225,Office
636,Halensee,52.4972262,13.2929986,UID Berlin,52.505396031748376,13.29973509581984,Office
637,Halensee,52.4972262,13.2929986,Flightright GmbH,52.505904,13.29813,Tech Startup
638,Halensee,52.4972262,13.2929986,Steuerberaterin Monika Kugel,52.498499,13.288949,Office
639,Halensee,52.4972262,13.2929986,tts Knowledge Products,52.497396726647786,13.309083776393358,Office
640,Halensee,52.4972262,13.2929986,Deutsche Telekom RTS,52.505161692464476,13.284566689401059,Conference Room
641,Halensee,52.4972262,13.2929986,Deutsche Rentenversicherung Bund Bildungsabteilung,52.49250605719657,13.298831007876927,Office
642,Halensee,52.4972262,13.2929986,Buchungsservice24 GmbH,52.50046657764749,13.292259324363014,Office
643,Halensee,52.4972262,13.2929986,Optimal Systems,52.491038,13.300738,Office
644,Halensee,52.4972262,13.2929986,TRINAVIS,52.498980882301865,13.302199594502424,Office
645,Halensee,52.4972262,13.2929986,Tradegate AG,52.49515810086396,13.285727700813883,Office
646,Halensee,52.4972262,13.2929986,myhandy,52.50182996033431,13.294784753111479,Office
647,Halensee,52.4972262,13.2929986,Roskos & Meier ohg Kurfürstendamm 150,52.49854652471465,13.300489476532242,Office
648,Halensee,52.4972262,13.2929986,Betriebszentrale S-Bahn Berlin,52.498602383397404,13.283768892288208,Office
649,Halensee,52.4972262,13.2929986,DRV Bund Logistikzentrum,52.49059852392944,13.304796729008768,Distribution Center
650,Halensee,52.4972262,13.2929986,Haase Personalberatung,52.4949,13.283027,Office
651,Halensee,52.4972262,13.2929986,Sunshine Smile HQ,52.505823,13.298395,Tech Startup
652,Halensee,52.4972262,13.2929986,synergie-effekt.net - agentur für online-kommunikation,52.496475604205045,13.296752183625756,Office
653,Halensee,52.4972262,13.2929986,Kantine Umweltbundesamt (UBA),52.492712530735766,13.282954332414112,Corporate Cafeteria
654,Halensee,52.4972262,13.2929986,Büro Lisa Paus,52.50612,13.29931,Campaign Office
655,Halensee,52.4972262,13.2929986,Ast & Howel,52.498032,13.307596,Office
656,Halensee,52.4972262,13.2929986,RPLAN,52.49815,13.307379,Office
657,Halensee,52.4972262,13.2929986,integr8,52.499960579941856,13.307464090270111,Office
658,Halensee,52.4972262,13.2929986,Deutsche Telekom Ag,52.505277,13.284549,Office
659,Halensee,52.4972262,13.2929986,Actano,52.49799278526529,13.307473322199664,Tech Startup
660,Halensee,52.4972262,13.2929986,Stadie Werbeagentur,52.497749077955504,13.293966191383989,Advertising Agency
661,Halensee,52.4972262,13.2929986,Druckerraum,52.505463,13.284276,Corporate Amenity
662,Halensee,52.4972262,13.2929986,Empfang Telekom,52.505178,13.284367,Corporate Amenity
663,Halensee,52.4972262,13.2929986,enterentertainment relations,52.495098138294054,13.284952079843531,Office
664,Halensee,52.4972262,13.2929986,Büros Gillweg,52.494814193469374,13.286217927013208,Coworking Space
665,Halensee,52.4972262,13.2929986,berlin_zentrale by Kathrin Koehler,52.505348914715,13.30171823501587,Office
666,Halensee,52.4972262,13.2929986,Hesign,52.49939,13.297747,Office
667,Halensee,52.4972262,13.2929986,Büro am Kudamm,52.4978623725999,13.297613362496245,Coworking Space
668,Halensee,52.4972262,13.2929986,LiquidBarStars,52.501946388929426,13.298542499542235,Office
669,Halensee,52.4972262,13.2929986,Chichili Agency Berlin,52.49757544144974,13.302998223466233,Coworking Space
670,Halensee,52.4972262,13.2929986,RBB,52.49043707431892,13.303871715812301,Office
671,Halensee,52.4972262,13.2929986,hww wienberg wilhelm,52.49745836288131,13.3082071221603,Office
672,Halensee,52.4972262,13.2929986,yoyo AG,52.50611625566356,13.297797232930526,Office
673,Halensee,52.4972262,13.2929986,Friends&Co,52.491875,13.282468,Office
